fiscal_year,employer,initial_approvals,initial_denials,continuing_approvals,continuing_denials,total_approvals,total_denials,total_petitions,sector,description,state,zip,county_name,county_fips
2018,SAINSTORE INC,0,1,0,0,0,1,1,99,Unknown,KS,66214,Johnson,20091
2018,Q SERVICES LLC DBA METRONET INC,2,0,0,0,2,0,2,51,Information,KS,66214,Johnson,20091
2018,CHELSOFT SOLUTIONS CO,5,0,23,7,28,7,35,54,"Professional, Scientific, and Technical Services",KS,66062,Johnson,20091
2018,POLLEN INC DBA C2FO,0,1,0,0,0,1,1,51,Information,KS,66205,Johnson,20091
2018,POLLEN INC D/B/A C2FO,1,0,0,0,1,0,1,51,Information,KS,66206,Johnson,20091
2018,KEYCENTRIX LLC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67220,Sedgwick,20173
2018,RANDEL SOLUTIONS LLC,1,0,4,0,5,0,5,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2018,DENTAL SVCS OHIO JAMES G TURK DDS,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66206,Johnson,20091
2018,CORE CASHLESS LLC,1,0,0,0,1,0,1,52,Finance and Insurance,KS,66215,Johnson,20091
2018,A&AT LLC,1,1,1,0,2,1,3,31,Manufacturing,KS,67220,Sedgwick,20173
2018,ROBERT J DOLE VA MEDICAL CENTER,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67218,Sedgwick,20173
2018,KOCH FERTILIZER ENID LLC,0,0,1,0,1,0,1,32,Manufacturing,KS,67220,Sedgwick,20173
2018,SUPER DISPATCH INC,0,1,0,0,0,1,1,51,Information,KS,66103,Wyandotte,20209
2018,ETEZAZI INDUSTRIES INC,0,0,1,0,1,0,1,33,Manufacturing,KS,67214,Sedgwick,20173
2018,BOMBARDIER SERVICES CORP,2,0,0,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,67209,Sedgwick,20173
2018,BLACK & VEATCH CORPORATION,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,TERRACON CONSULTANTS INC,14,1,16,1,30,2,32,54,"Professional, Scientific, and Technical Services",KS,66061,Johnson,20091
2018,DAIRY FARMERS OF AMERICA INC,0,0,2,1,2,1,3,11,"Agriculture, Forestry, Fishing and Hunting",KS,66111,Wyandotte,20209
2018,AMERICAN MULTI CINEMA INC,0,0,1,0,1,0,1,51,Information,KS,66211,Johnson,20091
2018,UNBOUND,0,0,1,0,1,0,1,81,Other Services,KS,66103,Wyandotte,20209
2018,KRAFT TOOL COMPANY INC,0,0,1,0,1,0,1,33,Manufacturing,KS,66227,Johnson,20091
2018,NAZARENE COMPASSIONATE MINISTRIES,0,0,1,0,1,0,1,81,Other Services,KS,66220,Johnson,20091
2018,CONSTRUCTIVE ENGINEERING DESIGN IN,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66207,Johnson,20091
2018,OPTIV SECURITY INC,1,0,14,0,15,0,15,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,BLACK & VEATCH CORPORATION,2,0,6,0,8,0,8,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,BLACK & VEATCH CORP,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,BLACK VEATCH CORPORATION,10,0,41,0,51,0,51,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,KIEWIT ENGINEERING GROUP INC,0,0,7,0,7,0,7,23,Construction,KS,66219,Johnson,20091
2018,OBJECT TECHNOLOGY SOLUTIONS INC,1,2,2,0,3,2,5,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,OBJECT TECHNOLOGY SOLUTIONS INC,0,0,1,1,1,1,2,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,OBJECT TECHNOLOGY SOLUTIONS INC,8,3,17,3,25,6,31,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,GATEWAY SOLUTIONS INC,1,2,11,2,12,4,16,54,"Professional, Scientific, and Technical Services",KS,66213,Johnson,20091
2018,HARCROS CHEMICALS INC,0,0,1,0,1,0,1,42,Wholesale Trade,KS,66106,Wyandotte,20209
2018,WALDORF ASSOCIATION OF LAWRENCE,1,0,0,0,1,0,1,61,Educational Services,KS,66044,Douglas,20045
2018,ROBERT J DOLE VA MEDICAL CENTER,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67218,Sedgwick,20173
2018,BAADER LINCO INC,1,0,0,0,1,0,1,99,Unknown,KS,66115,Wyandotte,20209
2018,CENTRAL STATES CONFERENCE OF SEVEN,1,0,0,0,1,0,1,81,Other Services,KS,66104,Wyandotte,20209
2018,OVERLAND SOLUTIONS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2018,THE INSTITUTE OF MEDICAL BOARDS LL,2,0,0,0,2,0,2,61,Educational Services,KS,66206,Johnson,20091
2018,THE LEAD GROUP LLC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2018,THRULINE MARKETING INC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66219,Johnson,20091
2018,IDATALYTICS LLC,2,3,5,4,7,7,14,54,"Professional, Scientific, and Technical Services",KS,66213,Johnson,20091
2018,TRIBAL LENDING ENTERPRISE INC D/B/,0,0,1,0,1,0,1,52,Finance and Insurance,KS,66210,Johnson,20091
2018,MID AMERICA HEART AND VASCULAR CLI,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66503,Riley,20161
2018,SARIN ENERGY INC,0,0,1,0,1,0,1,42,Wholesale Trade,KS,66215,Johnson,20091
2018,RD2RX LLC,2,0,1,0,3,0,3,54,"Professional, Scientific, and Technical Services",KS,66219,Johnson,20091
2018,SPRINT CORPORATION,38,0,137,5,175,5,180,51,Information,KS,,,
2018,HIGH FUSION LLC,0,1,0,0,0,1,1,54,"Professional, Scientific, and Technical Services",KS,67226,Sedgwick,20173
2018,HYR GLOBAL SOURCE INC,0,1,4,3,4,4,8,54,"Professional, Scientific, and Technical Services",KS,66213,Johnson,20091
2018,HYR GLOBAL SOURCE INC,4,1,2,2,6,3,9,54,"Professional, Scientific, and Technical Services",KS,66221,Johnson,20091
2018,SOHUM SYSTEMS LLC,0,0,3,0,3,0,3,54,"Professional, Scientific, and Technical Services",KS,66221,Johnson,20091
2018,WISCONSIN INTERACTIVE NETWORK LLC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66061,Johnson,20091
2018,KANPRO RESEARCH INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66047,Douglas,20045
2018,WORKVIEW LLC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
2018,KALMAR USA INC,1,0,1,0,2,0,2,33,Manufacturing,KS,66067,Franklin,20059
2018,KULTURE KURRY LLC,0,0,0,1,0,1,1,72,Accommodation and Food Services,KS,66210,Johnson,20091
2018,HOME CREDIT US LLC,0,1,0,0,0,1,1,52,Finance and Insurance,KS,66211,Johnson,20091
2018,HOME CREDIT US LLC,1,4,1,0,2,4,6,52,Finance and Insurance,KS,66211,Johnson,20091
2018,GLOBAL BUSINESS & TECHNOLOGIES ASS,0,1,0,0,0,1,1,54,"Professional, Scientific, and Technical Services",KS,66213,Johnson,20091
2018,STATE OF KANSAS DEPT OF REVENUE,0,0,1,0,1,0,1,92,Public Administration,KS,66611,Shawnee,20177
2018,INLAND TRUCK PARTS CO,0,0,1,0,1,0,1,33,Manufacturing,KS,66211,Johnson,20091
2018,KIEWIT POWER CONSTRUCTORS CO,0,0,1,0,1,0,1,23,Construction,KS,66219,Johnson,20091
2018,GENERAL TECHNOLOGIES SPC,0,0,1,0,1,0,1,42,Wholesale Trade,KS,66062,Johnson,20091
2018,TEXTRON AVIATION INC,0,0,2,0,2,0,2,33,Manufacturing,KS,67215,Sedgwick,20173
2018,THE UNIVERSITY OF KANSAS PHYSICIAN,3,0,0,0,3,0,3,62,Health Care and Social Assistance,KS,,,
2018,LAKHANI GROCERS LLC,0,0,1,0,1,0,1,44,Retail Trade,KS,67401,Saline,20169
2018,ACCELIGENT INC,0,3,0,0,0,3,3,54,"Professional, Scientific, and Technical Services",KS,66085,Johnson,20091
2018,YOTABITES CONSULTING LLC DBA YOTAB,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66213,Johnson,20091
2018,FLINT HILLS RESOURCES PERU LLC,0,0,1,0,1,0,1,32,Manufacturing,KS,67220,Sedgwick,20173
2018,CAMBRIDGE TECHNOLOGY INC,0,1,3,0,3,1,4,54,"Professional, Scientific, and Technical Services",KS,66603,Shawnee,20177
2018,CHENTRONICS LLC,2,0,1,0,3,0,3,33,Manufacturing,KS,67220,Sedgwick,20173
2018,PERFORMANCE SOFTECH SOLUTIONS INC,3,2,1,0,4,2,6,54,"Professional, Scientific, and Technical Services",KS,66604,Shawnee,20177
2018,SWISS RE MGMT US CORPORATION,0,0,1,0,1,0,1,52,Finance and Insurance,KS,66202,Johnson,20091
2018,AIGSOLUTIONS INC,2,0,0,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66223,Johnson,20091
2018,BLACK & VEATCH MANAGEMENT CONS LLC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,BLACK & VEATCH MANAGEMENT CONS LLC,3,0,2,2,5,2,7,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,47TH STREET DENTAL CENTER LLC DBA,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66102,Wyandotte,20209
2018,WUNDERMAN DATA MANAGEMENT LLC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66205,Johnson,20091
2018,ST CATHERINE HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67846,Finney,20055
2018,BETHANY COLLEGE,2,0,0,0,2,0,2,61,Educational Services,KS,67456,McPherson,20113
2018,STORMONT VAIL HEALTHCARE,4,0,4,0,8,0,8,62,Health Care and Social Assistance,KS,66604,Shawnee,20177
2018,HAYS MEDICAL CENTER INC,3,0,0,0,3,0,3,62,Health Care and Social Assistance,KS,67601,Ellis,20051
2018,HIAWATHA COMMUNITY HOSP,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66434,Brown,20013
2018,MEDICINE LODGE MEMORIAL HOSP,2,0,0,0,2,0,2,62,Health Care and Social Assistance,KS,67104,Barber,20007
2018,SUSAN B ALLEN MEMORIAL HOSPITAL,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67042,Butler,20015
2018,COMMUNITY MEMORIAL HEALTHCARE INC,1,0,0,0,1,0,1,61,Educational Services,KS,66508,Marshall,20117
2018,WILKO PAINT INC,0,0,1,0,1,0,1,32,Manufacturing,KS,67219,Sedgwick,20173
2018,PAYLESS SHOESOURCE INC,0,0,1,0,1,0,1,44,Retail Trade,KS,66607,Shawnee,20177
2018,SOUTHWEST MEDICAL CENTER,2,0,1,0,3,0,3,62,Health Care and Social Assistance,KS,67901,Seward,20175
2018,UNIFIED SCHOOL DISTRICT NO 457,0,0,3,0,3,0,3,61,Educational Services,KS,67846,Finney,20055
2018,PROFESSIONAL ENGINEERING CONSULTAN,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67202,Sedgwick,20173
2018,GOODLAND REGIONAL MEDICAL CENTER,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67735,Sherman,20181
2018,CLOUD COUNTY COMMUNITY COLLEGE,0,1,0,0,0,1,1,61,Educational Services,KS,66901,Cloud,20029
2018,HUTCHINSON PHYSICIANS PA,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67502,Reno,20155
2018,GASTROINTESTINAL ASSOCIATES LLC,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66212,Johnson,20091
2018,KANSAS STATE UNIV,21,2,14,1,35,3,38,61,Educational Services,KS,66506,Riley,20161
2018,BENEDICTINE COLLEGE,1,0,1,0,2,0,2,61,Educational Services,KS,66002,Atchison,20005
2018,AEROFLEX WICHITA INC DBA COBHAM,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67215,Sedgwick,20173
2018,UNIVERSITY OF KANSAS SCHOOL OF MED,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67214,Sedgwick,20173
2018,BETHANY LUTHERAN CHURCH,1,0,0,0,1,0,1,81,Other Services,KS,66207,Johnson,20091
2018,NPC INTERNATIONAL INC,1,0,0,0,1,0,1,72,Accommodation and Food Services,KS,66213,Johnson,20091
2018,KASA COMPANIES INC,1,0,1,0,2,0,2,33,Manufacturing,KS,67401,Saline,20169
2018,SOUTH CENTRAL KS SPECIAL ED COOP,0,0,1,0,1,0,1,61,Educational Services,KS,67124,Pratt,20151
2018,SATANTA DISTRICT HOSPITAL & LTCU,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67870,Haskell,20081
2018,SOUTHWEST KANSAS AREA COOPERATIVE,0,0,2,0,2,0,2,61,Educational Services,KS,67841,Gray,20069
2018,PRESBYTERIAN MANORS OF MID AMERICA,0,1,0,0,0,1,1,62,Health Care and Social Assistance,KS,67220,Sedgwick,20173
2018,SPX COOLING TECHNOLOGIES INC,0,0,2,0,2,0,2,33,Manufacturing,KS,66213,Johnson,20091
2018,WESTPORT INSURANCE CORPORATION,1,0,0,0,1,0,1,52,Finance and Insurance,KS,66202,Johnson,20091
2018,PSI SERVICES INC,0,0,4,0,4,0,4,61,Educational Services,KS,66061,Johnson,20091
2018,EQUITY BANK,0,0,1,0,1,0,1,52,Finance and Insurance,KS,67207,Sedgwick,20173
2018,VIA CHRISTI CLINIC PA,0,0,5,0,5,0,5,62,Health Care and Social Assistance,KS,67208,Sedgwick,20173
2018,NETWORKS INTERNATIONAL CORPORATION,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66223,Johnson,20091
2018,INDUSTRIAL ACCESSORIES COMPANY,1,0,0,0,1,0,1,23,Construction,KS,66202,Johnson,20091
2018,ACTUARIAL RESOURCES CORP OF KANSAS,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66209,Johnson,20091
2018,COMPASS MINERALS AMERICA INC,0,0,1,0,1,0,1,48,Transportation and Warehousing,KS,66210,Johnson,20091
2018,PRATT REGIONAL MEDICAL CENTER,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,67124,Pratt,20151
2018,NATIONAL PLASTICS COLOR INC,0,0,1,0,1,0,1,32,Manufacturing,KS,67147,Sedgwick,20173
2018,KANSAS NEPHROLOGY PHYSICIANS PA,0,0,2,0,2,0,2,62,Health Care and Social Assistance,KS,67214,Sedgwick,20173
2018,GARMIN INTERNATIONAL INC,1,0,44,1,45,1,46,33,Manufacturing,KS,66062,Johnson,20091
2018,QINS INTERNATIONAL INC,0,2,1,0,1,2,3,42,Wholesale Trade,KS,66105,Wyandotte,20209
2018,NICUSA INC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66061,Johnson,20091
2018,THE UNIVERSITY OF KANSAS,24,0,9,2,33,2,35,61,Educational Services,KS,66045,Douglas,20045
2018,CENTRAL CARE PA,2,0,2,0,4,0,4,62,Health Care and Social Assistance,KS,67401,Saline,20169
2018,CARTESIAN INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2018,ACORD COX & COMPANY,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
2018,BRIDGE BUILDER TAX LEGAL SVCS P A,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66215,Johnson,20091
2018,JMA INFORMATION TECHNOLOGY INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66212,Johnson,20091
2018,SCRIPTPRO LLC,1,0,0,0,1,0,1,33,Manufacturing,KS,66202,Johnson,20091
2018,TREANORHL P A,1,1,0,0,1,1,2,54,"Professional, Scientific, and Technical Services",KS,66044,Douglas,20045
2018,COFFEYVILLE REGIONAL MEDICAL CTR I,2,0,0,0,2,0,2,62,Health Care and Social Assistance,KS,67337,Montgomery,20125
2018,SCOTT COUNTY HOSPITAL INC,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67871,Scott,20171
2018,VIA CHRISTI HOSP MANHATTAN INC,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66502,Riley,20161
2018,SAICON CONSULTANTS INC,3,0,35,2,38,2,40,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2018,RTE TECHNOLOGIES INC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66204,Johnson,20091
2018,CIVICPLUS INC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66502,Riley,20161
2018,SECURITY BENEFIT CORP,1,2,0,0,1,2,3,52,Finance and Insurance,KS,,,
2018,SECURITY BENEFIT CORPORATION,2,0,0,0,2,0,2,56,"Administrative, Support, and Other Services",KS,,,
2018,UNIVERSITY OF KANSAS HOSPITAL AUTH,1,0,1,0,2,0,2,62,Health Care and Social Assistance,KS,,,
2018,KANSAS MEDICAL CLINIC PA,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66606,Shawnee,20177
2018,INFOSOFT INC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,INFOSOFT INC,2,1,1,1,3,2,5,56,"Administrative, Support, and Other Services",KS,66211,Johnson,20091
2018,INFOSOFT INC,3,6,5,4,8,10,18,56,"Administrative, Support, and Other Services",KS,66211,Johnson,20091
2018,FORT HAYS STATE UNIV,0,0,0,1,0,1,1,61,Educational Services,KS,67601,Ellis,20051
2018,HSS IT MGMT D/B/A DEG DIGITAL,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,INTOUCH SOLUTIONS INC,1,0,5,0,6,0,6,54,"Professional, Scientific, and Technical Services",KS,66211,Johnson,20091
2018,GANESH INC DBA BURGER KING,1,0,0,0,1,0,1,72,Accommodation and Food Services,KS,66215,Johnson,20091
2018,STRATA LLC,0,0,1,0,1,0,1,92,Public Administration,KS,67202,Sedgwick,20173
2018,EXPERTS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66062,Johnson,20091
2018,GREAT PLAINS OF CHEYENNE COUNTY IN,2,0,0,0,2,0,2,62,Health Care and Social Assistance,KS,67756,Cheyenne,20023
2018,CREATIVE PARADISE INC,0,0,0,1,0,1,1,45,Retail Trade,KS,67052,Sedgwick,20173
2018,KOCH BUSINESS SOLUTIONS LP,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67220,Sedgwick,20173
2018,HORNET CUTTING SYSTEMS LLC,1,0,0,0,1,0,1,33,Manufacturing,KS,67147,Sedgwick,20173
2018,KOCH SUPPLY AND TRADING LP,0,0,2,0,2,0,2,32,Manufacturing,KS,67220,Sedgwick,20173
2018,KOCH GLITSCH LP,0,0,2,0,2,0,2,33,Manufacturing,KS,67220,Sedgwick,20173
2018,FIRE FLUID TECHNOLOGIES INC,1,0,0,0,1,0,1,92,Public Administration,KS,66215,Johnson,20091
2018,INTEGRATED BEHAVIORAL TECHNOLOGIES,0,0,0,1,0,1,1,62,Health Care and Social Assistance,KS,66007,Leavenworth,20103
2018,CITY OF WICHITA,0,0,1,0,1,0,1,92,Public Administration,KS,67202,Sedgwick,20173
2018,UNIFIED SCHOOL DISTRICT NO 259,0,0,3,0,3,0,3,61,Educational Services,KS,67202,Sedgwick,20173
2018,UNIFIED SCHOOL DISTRICT NO 259,0,0,1,0,1,0,1,61,Educational Services,KS,67218,Sedgwick,20173
2018,U S D 501 TOPEKA PUBLIC SCHOOLS,0,0,3,0,3,0,3,61,Educational Services,KS,66611,Shawnee,20177
2018,EMPORIA STATE UNIV,5,0,4,0,9,0,9,61,Educational Services,KS,66801,Lyon,20111
2018,THE UNIV OF KANSAS MEDICAL CENTER,21,0,18,0,39,0,39,61,Educational Services,KS,,,
2018,WICHITA STATE UNIV,22,0,8,0,30,0,30,61,Educational Services,KS,67260,Sedgwick,20173
2018,WASHBURN UNIVERSITY,2,0,1,0,3,0,3,61,Educational Services,KS,66621,Shawnee,20177
2018,UNIFIED SCHOOL DISTRICT 500,2,0,0,0,2,0,2,61,Educational Services,KS,66104,Wyandotte,20209
2018,JOHNSON COUNTY KANSAS,0,0,1,0,1,0,1,92,Public Administration,KS,66061,Johnson,20091
2018,MORRIS COUNTY HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66846,Morris,20127
2018,ROOKS COUNTY HEALTH CTR,0,0,2,0,2,0,2,62,Health Care and Social Assistance,KS,67663,Rooks,20163
2018,PITTSBURG STATE UNIVERSITY,1,0,2,0,3,0,3,61,Educational Services,KS,66762,Crawford,20037
2018,DODGE CITY COMMUNITY COLLEGE,0,0,0,1,0,1,1,61,Educational Services,KS,67801,Ford,20057
2018,CLARUS GROUP LLC,0,0,1,1,1,1,2,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2018,CARAVAN INGREDIENTS INC,1,0,0,0,1,0,1,31,Manufacturing,KS,66215,Johnson,20091
2018,PREMIERE GLOBAL SERVICES INC,0,0,4,0,4,0,4,51,Information,KS,66061,Johnson,20091
2018,ALLEN COUNTY REGIONAL HOSPITAL,1,0,0,0,1,0,1,62,Health Care and Social Assistance,KS,66749,Allen,20001
2018,KOCH FERTILIZER FT DODGE LLC,0,0,1,0,1,0,1,32,Manufacturing,KS,67220,Sedgwick,20173
2018,PERFORMANCE SOFTECH SOLUTIONS INC,0,0,1,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66604,Shawnee,20177
2018,BIOMUNE COMPANY DBA CEVA BIOMUNE,0,0,2,0,2,0,2,32,Manufacturing,KS,66215,Johnson,20091
2018,KALMAR SOLUTIONS LLC,0,0,1,0,1,0,1,33,Manufacturing,KS,66067,Franklin,20059
2018,INTEGRATED GROUP HOLDING INC DBA P,0,0,1,1,1,1,2,32,Manufacturing,KS,67202,Sedgwick,20173
2018,JOHN ZINK COMPANY LLC,2,0,6,0,8,0,8,54,"Professional, Scientific, and Technical Services",KS,67220,Sedgwick,20173
2018,KANSAS GASTROENTEROLOGY LLC,1,0,1,0,2,0,2,62,Health Care and Social Assistance,KS,67226,Sedgwick,20173
2018,SIZEWISE RENTALS LLC,0,0,1,0,1,0,1,42,Wholesale Trade,KS,66215,Johnson,20091
2018,EURONET WORLDWIDE INC,0,0,1,0,1,0,1,55,Management of Companies and Enterprises,KS,66211,Johnson,20091
2018,KEYPATH EDUCATION INC,0,0,4,0,4,0,4,54,"Professional, Scientific, and Technical Services",KS,66219,Johnson,20091
2018,RURAL HLTH RESOURCES OF JACKSON CO,2,0,0,0,2,0,2,62,Health Care and Social Assistance,KS,66436,Jackson,20085
2018,CHALLENGER SPORTS CORP,1,0,10,0,11,0,11,61,Educational Services,KS,66214,Johnson,20091
2018,CHALLENGER SPORTS CORP,5,0,1,0,6,0,6,71,"Arts, Entertainment, and Recreation",KS,66214,Johnson,20091
2018,CHALLENGER SPORTS CORP,1,1,2,0,3,1,4,61,Educational Services,KS,66214,Johnson,20091
2018,MID CONTINENT INSTRUMENTS AVIONICS,0,0,1,0,1,0,1,33,Manufacturing,KS,67226,Sedgwick,20173
2018,OPTIMIZED PROCESS DESIGNS LLC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,67220,Sedgwick,20173
2018,COMMUNITY HLTH CTR OF SOUTHEAST KS,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66762,Crawford,20037
2018,KOCH AG & ENERGY SOLUTIONS LLC,2,0,2,0,4,0,4,32,Manufacturing,KS,67220,Sedgwick,20173
2018,RHYTHM ENGINEERING LLC,1,0,0,0,1,0,1,33,Manufacturing,KS,66219,Johnson,20091
2018,KOCH FERTILIZER LLC,0,0,1,0,1,0,1,32,Manufacturing,KS,67220,Sedgwick,20173
2018,KOCH COMPANIES SVCS LLC,0,0,2,0,2,0,2,32,Manufacturing,KS,67220,Sedgwick,20173
2018,MENUFY COM LLC,1,1,0,0,1,1,2,44,Retail Trade,KS,66211,Johnson,20091
2018,TRIPLE WANG INC DBA UMI JAPANESE S,0,1,0,0,0,1,1,72,Accommodation and Food Services,KS,66502,Riley,20161
2018,HEALTHMATE INTERNATIONAL LLC,2,0,0,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66214,Johnson,20091
2018,CLOUD STORAGE CORP,0,0,1,0,1,0,1,42,Wholesale Trade,KS,67601,Ellis,20051
2018,CAMBRIAN TECH LLC,1,0,0,0,1,0,1,54,"Professional, Scientific, and Technical Services",KS,66209,Johnson,20091
2018,CURO MGMT LLC,0,0,2,0,2,0,2,52,Finance and Insurance,KS,67205,Sedgwick,20173
2018,MAARSTEKSOLUTIONS LLC,0,1,0,0,0,1,1,54,"Professional, Scientific, and Technical Services",KS,67218,Sedgwick,20173
2018,HEARTLAND PAYMENT SYSTEMS LLC,1,0,2,0,3,0,3,52,Finance and Insurance,KS,66219,Johnson,20091
2018,CAVELER INC,0,1,0,0,0,1,1,51,Information,KS,66215,Johnson,20091
2018,P&C HEALTHCARE LLC,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,66224,Johnson,20091
2018,AINSTEIN INC,0,0,2,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,66047,Douglas,20045
2018,LED2 LIGHTING INC,1,0,0,0,1,0,1,42,Wholesale Trade,KS,66101,Wyandotte,20209
2018,SEK CO OP INC,0,0,1,0,1,0,1,42,Wholesale Trade,KS,66783,Woodson,20207
2018,SNT MEDIA INC,1,1,0,0,1,1,2,54,"Professional, Scientific, and Technical Services",KS,67202,Sedgwick,20173
2018,ASHA TEK LLC,0,1,0,0,0,1,1,54,"Professional, Scientific, and Technical Services",KS,66212,Johnson,20091
2018,AJNA INFOTECH INC,0,0,1,5,1,5,6,54,"Professional, Scientific, and Technical Services",KS,66213,Johnson,20091
2018,MAINSPRING MANAGEMENT LLC,0,1,0,0,0,1,1,52,Finance and Insurance,KS,66212,Johnson,20091
2018,VINCE & ASSO CLINICAL RESEARCH INC,1,1,0,0,1,1,2,54,"Professional, Scientific, and Technical Services",KS,66212,Johnson,20091
2018,GOUR NITAI LLC,0,1,0,0,0,1,1,44,Retail Trade,KS,66213,Johnson,20091
2018,GREAT BEND REGIONAL HOSPITAL LLC,0,0,1,0,1,0,1,62,Health Care and Social Assistance,KS,67530,Barton,20009
2018,A&K RAILROAD MATERIALS INC,1,0,0,0,1,0,1,42,Wholesale Trade,KS,66106,Wyandotte,20209
2018,INVISTA S A R L,0,0,8,0,8,0,8,31,Manufacturing,KS,67220,Sedgwick,20173
2018,INVISTA S A R L,0,0,1,0,1,0,1,32,Manufacturing,KS,67220,Sedgwick,20173
2018,ASSYSTEM US INC,2,0,0,0,2,0,2,54,"Professional, Scientific, and Technical Services",KS,67207,Sedgwick,20173
2019,DIGITAL MASTERS INC,2,0,3,0,5,0,5,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2019,BALDWIN AMERICAS CORP,0,0,1,0,1,0,1,33,Manufacturing,KS,66215,Johnson,20091
2019,MAGNA INFOTECH LTD,0,0,8,0,8,0,8,54,"Professional, Scientific, and Technical Services",KS,66210,Johnson,20091
2019,MEDIWARE INFORMATION SYSTEMS INC,1,0,3,0,4,0,4,54,"Professional, Scientific, and Technical Services",KS,66214,Johnson,20091
